image_name,latitude,longitude,altitude,roll,pitch,yaw,accuracy horizontal,accuracy vertical
DSC09147.JPG,49.3934071062583229,8.1868993417635707,197.177,0.088,35.030,-89.189,0.02,0.05
DSC09148.JPG,49.3934171591270541,8.1868987594538680,197.162,0.069,35.093,-89.155,0.02,0.05
DSC09149.JPG,49.3934272482897470,8.1868983205032233,197.150,0.070,35.008,-89.180,0.02,0.05
DSC09150.JPG,49.3934369054691160,8.1868985332416333,197.174,0.083,35.067,-89.301,0.02,0.05
DSC09151.JPG,49.3934466289130754,8.1868985924341597,197.167,0.050,34.966,-89.441,0.02,0.05
DSC09152.JPG,49.3934567585993065,8.1868990254927869,197.169,0.117,35.072,-89.386,0.02,0.05
DSC09153.JPG,49.3934678637279418,8.1868998067458971,197.166,0.085,35.142,-88.973,0.02,0.05
DSC09154.JPG,49.3934791476339257,8.1869001148656810,197.162,0.020,35.112,-89.627,0.02,0.05
DSC09155.JPG,49.3934907145909534,8.1869001738854976,197.172,0.023,35.141,-89.479,0.02,0.05
DSC09156.JPG,49.3935025220973856,8.1869004640597876,197.176,0.047,35.059,-89.389,0.02,0.05
DSC09157.JPG,49.3935149863365623,8.1869012255231546,197.186,0.042,35.150,-88.953,0.02,0.05
DSC09158.JPG,49.3935275279971222,8.1869023527300300,197.180,0.053,35.139,-89.655,0.02,0.05
DSC09159.JPG,49.3935359841895973,8.1869033245696397,197.172,-0.007,35.036,-89.278,0.02,0.05
DSC09160.JPG,49.3935367290838272,8.1869034423575222,197.178,0.055,34.994,-88.826,0.02,0.05
DSC09161.JPG,49.3934900847160350,8.1870115164100135,197.803,0.032,35.096,-89.000,0.02,0.05
DSC09162.JPG,49.3934897219567119,8.1870111617282504,197.794,0.066,35.091,-89.216,0.02,0.05
DSC09163.JPG,49.3934788050741673,8.1870094727662384,197.786,-0.025,35.105,-89.244,0.02,0.05
DSC09164.JPG,49.3934506999265110,8.1870059487401399,197.802,-0.073,35.046,-89.112,0.02,0.05
DSC09165.JPG,49.3934143990152918,8.1870021221204308,197.785,-8.822,34.691,-89.254,0.02,0.05
DSC09166.JPG,49.3934019716748978,8.1870003208523396,197.796,0.173,35.112,-89.033,0.02,0.05
DSC09167.JPG,49.3933994308768405,8.1869985393234810,197.818,0.135,35.038,-89.237,0.02,0.05
DSC09168.JPG,49.3933989032159317,8.1869972834978739,197.807,0.050,35.018,-89.288,0.02,0.05
DSC09169.JPG,49.3933958914691118,8.1869962588725311,197.807,-0.019,35.099,-89.274,0.02,0.05
DSC09170.JPG,49.3933880040454909,8.1869947249480557,197.779,0.033,35.028,-89.151,0.02,0.05
DSC09171.JPG,49.3933747547614601,8.1869927967609257,197.790,0.016,35.041,-89.341,0.02,0.05
DSC09172.JPG,49.3933581914665041,8.1869904901693840,197.798,0.113,35.053,-89.326,0.02,0.05
DSC09173.JPG,49.3933417103909562,8.1869885229053860,197.795,0.109,35.125,-88.963,0.02,0.05
DSC09174.JPG,49.3933260278460082,8.1869876677283742,197.812,0.074,35.124,-89.541,0.02,0.05
DSC09175.JPG,49.3933133241249251,8.1869868272684343,197.812,0.136,35.072,-89.160,0.02,0.05
DSC09176.JPG,49.3933017469643119,8.1869859193086469,197.814,0.086,35.038,-89.125,0.02,0.05
DSC09177.JPG,49.3932909175066754,8.1869853037703670,197.811,0.113,35.122,-89.286,0.02,0.05
DSC09178.JPG,49.3932811070454818,8.1869839124144903,197.803,0.091,35.114,-89.724,0.02,0.05
DSC09179.JPG,49.3932724898536080,8.1869823825850450,197.804,0.012,35.024,-89.126,0.02,0.05
DSC09180.JPG,49.3932631604965167,8.1869808275575870,197.818,0.066,35.047,-89.217,0.02,0.05
DSC09181.JPG,49.3932535532537855,8.1869790770493012,197.806,0.021,34.981,-88.884,0.02,0.05
DSC09182.JPG,49.3932435655937212,8.1869769063508837,197.801,-0.005,35.021,-89.014,0.02,0.05
DSC09183.JPG,49.3932323139109855,8.1869748710691841,197.799,-0.000,34.999,-89.132,0.02,0.05
DSC09184.JPG,49.3932193675011391,8.1869730225832242,197.782,0.008,35.090,-89.528,0.02,0.05
DSC09185.JPG,49.3932048298897328,8.1869714363641748,197.765,0.063,35.056,-88.843,0.02,0.05
DSC09186.JPG,49.3931893178639072,8.1869703787837782,197.775,0.042,35.088,-88.946,0.02,0.05
DSC09187.JPG,49.3931731750366083,8.1869696102829987,197.790,0.038,35.118,-89.193,0.02,0.05
DSC09188.JPG,49.3931552065992889,8.1869682887508795,197.785,0.016,35.110,-89.355,0.02,0.05
DSC09189.JPG,49.3931360603774010,8.1869664328815155,197.791,0.035,35.040,-89.165,0.02,0.05
DSC09190.JPG,49.3931154328543371,8.1869644657525669,197.790,0.031,35.112,-89.371,0.02,0.05
DSC09191.JPG,49.3930949155364019,8.1869624337311784,197.787,0.114,35.110,-89.417,0.02,0.05
DSC09192.JPG,49.3930749770035149,8.1869604361824813,197.778,0.113,35.116,-89.223,0.02,0.05
DSC09193.JPG,49.3930570001679214,8.1869583997956212,197.770,0.079,35.143,-89.133,0.02,0.05
DSC09194.JPG,49.3930400284163795,8.1869568797416257,197.775,0.043,35.079,-89.075,0.02,0.05
DSC09195.JPG,49.3930236141619829,8.1869558267406664,197.786,0.067,35.121,-89.144,0.02,0.05
DSC09196.JPG,49.3930073280575499,8.1869551699124621,197.777,-0.008,35.077,-88.842,0.02,0.05
DSC09197.JPG,49.3929900285343990,8.1869546974744818,197.785,0.016,35.047,-89.285,0.02,0.05
DSC09198.JPG,49.3929717083566686,8.1869533433326165,197.791,0.009,35.149,-89.158,0.02,0.05
DSC09199.JPG,49.3929512961283450,8.1869514706408104,197.806,-0.004,35.092,-88.994,0.02,0.05
DSC09200.JPG,49.3929285538958069,8.1869496737151781,197.791,0.052,35.084,-89.123,0.02,0.05
DSC09201.JPG,49.3929041221619087,8.1869477130296442,197.798,0.043,35.050,-89.662,0.02,0.05
DSC09202.JPG,49.3928780629330504,8.1869448830671594,197.791,-0.018,35.074,-89.145,0.02,0.05
DSC09203.JPG,49.3928495550264159,8.1869418624300021,197.776,0.071,35.132,-89.565,0.02,0.05
DSC09204.JPG,49.3928191773867411,8.1869387295175429,197.757,0.044,35.029,-89.213,0.02,0.05
DSC09205.JPG,49.3927876753284210,8.1869365159587986,197.806,0.049,35.144,-88.986,0.02,0.05
DSC09206.JPG,49.3927538108000022,8.1869358897992690,197.819,0.015,35.086,-88.474,0.02,0.05
DSC09207.JPG,49.3927186167551397,8.1869341535479947,197.784,0.058,35.045,-89.087,0.02,0.05
DSC09208.JPG,49.3926810330906747,8.1869308881805161,197.778,0.045,35.001,-89.286,0.02,0.05
DSC09209.JPG,49.3926456460135483,8.1869256982865579,197.764,0.099,35.062,-89.168,0.02,0.05
DSC09210.JPG,49.3926134845044089,8.1869223731528713,197.770,0.173,35.086,-88.767,0.02,0.05
DSC09211.JPG,49.3925855173974782,8.1869157041017466,197.781,0.150,35.085,-89.631,0.02,0.05
DSC09212.JPG,49.3925616151021458,8.1869097043949015,197.815,0.063,35.135,-89.490,0.02,0.05
DSC09213.JPG,49.3925387235782765,8.1869044644958286,197.817,0.002,35.135,-89.556,0.02,0.05
DSC09214.JPG,49.3925167777739915,8.1869005371224617,197.809,0.051,35.101,-89.509,0.02,0.05
DSC09215.JPG,49.3924955843250686,8.1868967259055356,197.804,0.099,35.114,-89.950,0.02,0.05
DSC09216.JPG,49.3924751513571110,8.1868932259138418,197.797,0.025,35.084,-89.800,0.02,0.05
DSC09217.JPG,49.3924541056789508,8.1868893919796673,197.783,-0.002,35.097,-89.411,0.02,0.05
DSC09218.JPG,49.3924321473868346,8.1868841825437109,197.804,0.039,35.074,-89.068,0.02,0.05
DSC09219.JPG,49.3924091348528833,8.1868774606657926,197.793,0.000,34.968,-89.646,0.02,0.05
DSC09220.JPG,49.3923865365569625,8.1868713347508315,197.800,0.082,35.028,-89.082,0.02,0.05
DSC09221.JPG,49.3923627390055202,8.1868670921274589,197.807,0.054,35.056,-89.325,0.02,0.05
DSC09222.JPG,49.3923383438171655,8.1868645550162071,197.795,0.076,35.097,-87.846,0.02,0.05
DSC09223.JPG,49.3923138040202545,8.1868636891041824,197.812,0.011,35.080,-88.541,0.02,0.05
DSC09224.JPG,49.3922887543231894,8.1868619162764951,197.822,0.004,35.087,-89.168,0.02,0.05
DSC09225.JPG,49.3922610811911227,8.1868600600277368,197.819,-0.021,35.095,-89.228,0.02,0.05
DSC09226.JPG,49.3922317995691742,8.1868597114829633,197.842,0.056,35.153,-88.838,0.02,0.05
DSC09227.JPG,49.3922025655470662,8.1868601213872854,197.836,0.083,35.129,-88.781,0.02,0.05
DSC09228.JPG,49.3921722715396285,8.1868586262888599,197.790,0.068,35.042,-89.788,0.02,0.05
DSC09229.JPG,49.3921407733901887,8.1868550406875062,197.761,0.083,35.104,-89.730,0.02,0.05
DSC09230.JPG,49.3921092637542998,8.1868512436831615,197.778,0.009,35.106,-89.497,0.02,0.05
DSC09231.JPG,49.3920753905400431,8.1868484911079591,197.800,0.089,35.109,-89.297,0.02,0.05
DSC09232.JPG,49.3920424545804266,8.1868465757499269,197.792,0.052,35.033,-89.160,0.02,0.05
DSC09233.JPG,49.3920082817998036,8.1868442090755291,197.784,0.051,35.107,-89.017,0.02,0.05
DSC09234.JPG,49.3919730704400308,8.1868421351116645,197.801,0.070,35.082,-88.973,0.02,0.05
DSC09235.JPG,49.3919374491004106,8.1868400708559488,197.794,0.053,35.049,-88.965,0.02,0.05
DSC09236.JPG,49.3918995211924994,8.1868375824782067,197.817,0.075,35.077,-88.786,0.02,0.05
DSC09237.JPG,49.3918614053976555,8.1868343204677565,197.812,0.057,35.056,-88.856,0.02,0.05
DSC09238.JPG,49.3918233026302360,8.1868297316625647,197.798,0.061,35.118,-89.792,0.02,0.05
DSC09239.JPG,49.3917830340915955,8.1868250030485665,197.775,0.015,35.056,-89.814,0.02,0.05
DSC09240.JPG,49.3917407468033218,8.1868200983302959,197.784,-0.002,35.034,-89.367,0.02,0.05
DSC09241.JPG,49.3916956522748336,8.1868148958368767,197.787,0.028,35.109,-89.282,0.02,0.05
DSC09242.JPG,49.3916504835028647,8.1868094451707218,197.786,0.082,35.110,-89.209,0.02,0.05
DSC09243.JPG,49.3916050434042830,8.1868050140750679,197.817,0.009,35.111,-89.236,0.02,0.05
DSC09244.JPG,49.3915513476644179,8.1872305489263795,203.063,0.123,27.817,90.421,0.02,0.05
DSC09245.JPG,49.3915511824604820,8.1872303551492216,203.056,0.173,27.870,90.864,0.02,0.05
DSC09246.JPG,49.3915592483440662,8.1872299215071394,203.072,0.060,27.954,91.391,0.02,0.05
DSC09247.JPG,49.3915827385681681,8.1872291539036741,203.051,0.032,27.884,91.485,0.02,0.05
DSC09248.JPG,49.3916187509303484,8.1872283691339423,203.052,0.093,27.957,91.389,0.02,0.05
DSC09249.JPG,49.3916601703176994,8.1872281807168790,203.070,0.194,27.993,91.015,0.02,0.05
DSC09250.JPG,49.3916970013403969,8.1872287591241442,203.095,0.335,27.925,90.766,0.02,0.05
DSC09251.JPG,49.3917217737317529,8.1872288639451121,203.064,0.179,27.977,90.518,0.02,0.05
DSC09252.JPG,49.3917391967330062,8.1872289226719879,203.058,0.183,27.976,90.334,0.02,0.05
DSC09253.JPG,49.3917530543824128,8.1872287503899877,203.065,0.118,27.955,90.461,0.02,0.05
DSC09254.JPG,49.3917646978323788,8.1872283922202520,203.089,0.224,27.793,90.528,0.02,0.05
DSC09255.JPG,49.3917763567528425,8.1872278843056048,203.072,0.092,27.888,90.769,0.02,0.05
DSC09256.JPG,49.3917884847309949,8.1872276349933468,203.058,0.104,27.865,90.589,0.02,0.05
DSC09257.JPG,49.3918011225003895,8.1872275200447913,203.046,0.086,27.830,90.602,0.02,0.05
DSC09258.JPG,49.3918139119617052,8.1872269711666554,203.040,0.110,27.968,90.788,0.02,0.05
DSC09259.JPG,49.3918271937233584,8.1872261727851701,203.034,0.073,27.912,90.974,0.02,0.05
DSC09260.JPG,49.3918414142110720,8.1872254372511541,203.075,0.202,27.875,90.775,0.02,0.05
DSC09261.JPG,49.3918567416656131,8.1872247818004240,203.086,0.125,27.846,90.415,0.02,0.05
DSC09262.JPG,49.3918738475558783,8.1872242037561040,203.057,0.178,27.892,90.853,0.02,0.05
DSC09263.JPG,49.3918920604750369,8.1872235958498116,203.031,0.094,27.982,90.927,0.02,0.05
DSC09264.JPG,49.3919113614875016,8.1872233940603092,203.019,0.135,27.929,90.894,0.02,0.05
DSC09265.JPG,49.3919305540947562,8.1872229721675005,203.053,0.163,27.899,90.777,0.02,0.05
DSC09266.JPG,49.3919510609793448,8.1872221512663739,203.061,0.133,27.920,91.014,0.02,0.05
DSC09267.JPG,49.3919731618237421,8.1872213908170473,203.065,0.150,27.994,91.079,0.02,0.05
DSC09268.JPG,49.3919964621169925,8.1872206031692052,203.074,0.179,27.900,90.985,0.02,0.05
DSC09269.JPG,49.3920214625565066,8.1872194813198966,203.081,0.203,27.993,90.878,0.02,0.05
DSC09270.JPG,49.3920478879296923,8.1872187274531711,203.065,0.166,28.040,91.322,0.02,0.05
DSC09271.JPG,49.3920757205655434,8.1872183614204896,203.079,0.139,27.955,90.957,0.02,0.05
DSC09272.JPG,49.3921041988325698,8.1872178488969762,203.086,0.180,28.019,91.043,0.02,0.05
DSC09273.JPG,49.3921334628342166,8.1872173458879836,203.076,0.143,27.970,90.926,0.02,0.05
DSC09274.JPG,49.3921618068917994,8.1872165483667274,203.071,0.226,27.981,90.826,0.02,0.05
DSC09275.JPG,49.3921884370393514,8.1872152452149987,203.067,0.213,27.964,90.672,0.02,0.05
DSC09276.JPG,49.3922133217949124,8.1872138594012256,203.052,0.175,27.999,90.664,0.02,0.05
DSC09277.JPG,49.3922377066478688,8.1872132707624914,203.085,0.147,27.930,90.472,0.02,0.05
DSC09278.JPG,49.3922630772676285,8.1872133982657935,203.111,0.128,27.882,90.793,0.02,0.05
DSC09279.JPG,49.3922888247425718,8.1872110726343674,203.058,0.109,27.862,90.901,0.02,0.05
DSC09280.JPG,49.3923151512799308,8.1872089502786149,203.084,0.147,27.946,90.827,0.02,0.05
DSC09281.JPG,49.3923409701919525,8.1872088781548822,203.068,0.150,27.972,91.013,0.02,0.05
DSC09282.JPG,49.3923668359950128,8.1872094633605830,203.082,0.240,27.990,91.220,0.02,0.05
DSC09283.JPG,49.3923925097200680,8.1872095328601198,203.096,0.175,28.002,91.092,0.02,0.05
DSC09284.JPG,49.3924175385214070,8.1872088795168523,203.081,0.173,28.041,91.031,0.02,0.05
DSC09285.JPG,49.3924453260052871,8.1872082539098479,203.051,0.116,27.938,91.031,0.02,0.05
DSC09286.JPG,49.3924749704893244,8.1872074587681603,203.052,0.147,27.998,91.001,0.02,0.05
DSC09287.JPG,49.3925054145550959,8.1872067954396393,203.058,0.159,27.915,90.803,0.02,0.05
DSC09288.JPG,49.3925344493396707,8.1872064914219429,203.042,0.208,28.016,90.832,0.02,0.05
DSC09289.JPG,49.3925606115980287,8.1872064596933036,203.030,0.162,27.943,90.813,0.02,0.05
DSC09290.JPG,49.3925866506578402,8.1872061249481298,203.068,0.127,27.938,90.977,0.02,0.05
DSC09291.JPG,49.3926128281566434,8.1872055887564024,203.105,0.171,28.022,91.020,0.02,0.05
DSC09292.JPG,49.3926391850076953,8.1872055020448755,203.114,0.219,27.977,91.006,0.02,0.05
DSC09293.JPG,49.3926665642687794,8.1872056847259937,203.098,0.152,28.061,90.989,0.02,0.05
DSC09294.JPG,49.3926945652605198,8.1872051297241395,203.078,0.148,27.967,91.031,0.02,0.05
DSC09295.JPG,49.3927237844938887,8.1872041847710797,203.060,0.127,28.045,91.005,0.02,0.05
DSC09296.JPG,49.3927552082360819,8.1872031629790776,203.042,0.132,27.990,91.035,0.02,0.05
DSC09297.JPG,49.3927884888962012,8.1872019562346185,203.058,0.145,28.005,91.026,0.02,0.05
DSC09298.JPG,49.3928224587879399,8.1872005332024145,203.075,0.144,27.962,90.996,0.02,0.05
DSC09299.JPG,49.3928595249273954,8.1871990546516908,203.077,0.131,27.973,90.927,0.02,0.05
DSC09300.JPG,49.3928961498782471,8.1871974614821035,203.108,0.215,28.014,90.801,0.02,0.05
DSC09301.JPG,49.3929295355100280,8.1871958358845323,203.103,0.193,27.948,90.595,0.02,0.05
DSC09302.JPG,49.3929592759369953,8.1871942727497355,203.089,0.188,27.971,90.573,0.02,0.05
DSC09303.JPG,49.3929864363219977,8.1871927665344710,203.078,0.149,27.993,90.584,0.02,0.05
DSC09304.JPG,49.3930139194069397,8.1871911584818911,203.080,0.103,27.999,90.624,0.02,0.05
DSC09305.JPG,49.3930403070094286,8.1871893029216345,203.113,0.141,27.910,90.414,0.02,0.05
DSC09306.JPG,49.3930670617526744,8.1871862185271027,203.121,0.098,27.851,90.798,0.02,0.05
DSC09307.JPG,49.3930941608396381,8.1871837432400927,203.095,0.173,27.940,90.660,0.02,0.05
DSC09308.JPG,49.3931210631523356,8.1871810300439893,203.071,0.073,27.833,90.617,0.02,0.05
DSC09309.JPG,49.3931489045253045,8.1871781581259686,203.113,0.111,27.907,90.657,0.02,0.05
DSC09310.JPG,49.3931780982407602,8.1871759726818087,203.089,0.039,27.875,90.630,0.02,0.05
DSC09311.JPG,49.3932083191419764,8.1871744456230200,203.077,0.180,27.915,90.639,0.02,0.05
DSC09312.JPG,49.3932375405305280,8.1871742107008210,203.068,0.228,27.838,90.427,0.02,0.05
DSC09313.JPG,49.3932661680681662,8.1871744394328267,203.083,0.190,27.818,90.474,0.02,0.05
DSC09314.JPG,49.3932917810797889,8.1871747155061474,203.078,0.207,27.911,90.826,0.02,0.05
DSC09315.JPG,49.3933152561942066,8.1871752703656000,203.057,0.165,27.868,90.661,0.02,0.05
DSC09316.JPG,49.3933373027252429,8.1871755667324404,203.054,0.150,27.938,90.709,0.02,0.05
DSC09317.JPG,49.3933576838253217,8.1871755151791437,203.051,0.120,27.918,90.631,0.02,0.05
DSC09318.JPG,49.3933932692825479,8.1871752635445478,203.001,0.033,27.840,90.456,0.02,0.05
DSC09319.JPG,49.3933935741459891,8.1871753716465570,203.004,0.146,27.883,90.798,0.02,0.05
DSC09320.JPG,49.3934057768557437,8.1871753666035723,203.003,-0.020,27.868,91.127,0.02,0.05
DSC09321.JPG,49.3934309945509824,8.1871749791156034,203.026,-0.067,28.033,91.361,0.02,0.05
DSC09322.JPG,49.3934649180424898,8.1871742814320410,203.035,0.111,28.009,91.356,0.02,0.05
DSC09323.JPG,49.3935072524994467,8.1871730096964299,203.060,0.104,28.000,91.436,0.02,0.05
DSC09324.JPG,49.3935513541916151,8.1871717757768430,203.061,0.126,28.049,91.152,0.02,0.05
DSC09325.JPG,49.3934830018154258,8.1871830466649378,203.049,0.070,27.917,94.719,0.02,0.05
DSC09326.JPG,49.3934833971825640,8.1871842112183035,203.077,0.033,27.927,94.808,0.02,0.05
DSC09327.JPG,49.3934780645183480,8.1871838192297766,203.083,0.150,27.922,94.409,0.02,0.05
DSC09328.JPG,49.3934605654402077,8.1871850586397397,203.090,0.127,27.897,94.484,0.02,0.05
DSC09329.JPG,49.3934350273842639,8.1871883050328620,203.087,0.157,27.848,94.200,0.02,0.05
DSC09330.JPG,49.3934049453202348,8.1871909918316490,203.083,0.075,27.893,92.560,0.02,0.05
DSC09331.JPG,49.3933714955977052,8.1871929488250768,203.060,-0.024,27.904,92.411,0.02,0.05
DSC09332.JPG,49.3933369726145131,8.1871946132247633,203.045,0.013,27.941,92.483,0.02,0.05
DSC09333.JPG,49.3933021150971996,8.1871963614757988,203.042,-0.059,27.858,92.651,0.02,0.05
DSC09334.JPG,49.3932730082577010,8.1871983779159976,203.044,-0.062,27.937,92.713,0.02,0.05
DSC09335.JPG,49.3932492142283053,8.1871997014757483,203.055,-0.084,27.886,92.779,0.02,0.05
DSC09336.JPG,49.3932304844013288,8.1872005981922271,203.058,-0.023,27.826,92.716,0.02,0.05
DSC09337.JPG,49.3932162448987384,8.1872013585573082,203.054,0.042,27.860,92.873,0.02,0.05
DSC09338.JPG,49.3932045131009190,8.1872021390095746,203.051,0.085,27.917,92.909,0.02,0.05
DSC09339.JPG,49.3931931349556876,8.1872035746861904,203.043,0.098,27.871,92.756,0.02,0.05
DSC09340.JPG,49.3931814163173613,8.1872044949292224,203.044,0.111,27.873,92.919,0.02,0.05
DSC09341.JPG,49.3931696298257989,8.1872053023797324,203.051,0.106,27.906,92.899,0.02,0.05
DSC09342.JPG,49.3931583976961903,8.1872061749315659,203.065,0.122,27.913,92.710,0.02,0.05
DSC09343.JPG,49.3931460841248438,8.1872073327387866,203.055,0.120,27.902,92.722,0.02,0.05
DSC09344.JPG,49.3931330082582036,8.1872081909750332,203.051,0.104,27.813,92.727,0.02,0.05
DSC09345.JPG,49.3931182487420699,8.1872090391064365,203.039,0.126,27.861,92.720,0.02,0.05
DSC09346.JPG,49.3931026116869774,8.1872099149636597,203.035,0.115,27.845,92.708,0.02,0.05
DSC09347.JPG,49.3930864715543407,8.1872109635294237,203.023,0.037,27.833,92.598,0.02,0.05
DSC09348.JPG,49.3930698455971253,8.1872117070270747,203.033,0.058,27.810,92.801,0.02,0.05
DSC09349.JPG,49.3930526208024787,8.1872130370522900,203.046,0.049,27.840,92.668,0.02,0.05
DSC09350.JPG,49.3930349954173806,8.1872144676302288,203.050,0.052,27.867,92.730,0.02,0.05
